Hotels,Ratings,Distance,District,Price,Link,Star,Descriptions
Garbi Millenni,"7,9","a 1,3 km del centro",,€ 540,https://www.booking.com/hotel/es/millenni.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=9047701_81920737_0_2_0&highlighted_blocks=9047701_81920737_0_2_0&matching_block_id=9047701_81920737_0_2_0&sr_pri_blocks=9047701_81920737_0_2_0__53950&from=searchresults#hotelTmpl,4 de 5,"El Hotel Millenni es un hotel boutique situado a 50 metros de la estación de metro de Paral·lel. Tiene una terraza pequeña en la azotea con bañera de hidromasaje y unas vistas impresionantes de la ciudad. Todas las habitaciones son elegantes y disponen de conexión Wi-Fi gratuita.

Los alojamientos del Millenni presentan una decoración alegre. Las habitaciones están equipadas con control de temperatura, TV vía satélite y baño completo.

Todos los días se sirve un desayuno buffet. El hotel se encuentra en el barrio del Raval, donde hay varios bares y restaurantes tradicionales.

El hotel alberga un gimnasio, una bañera de hidromasaje y una sauna. También hay 2 ordenadores con conexión a internet, una biblioteca pequeña con prensa diaria y un salón con TV.

Las famosas Ramblas están a solo 10 minutos a pie del hotel. El funicular que va al castillo de Montjuïc sale de una estación de metro cercana."
Aparthotel Bcn Montjuic,"8,3","a 2,9 km del centro",,€ 656,https://www.booking.com/hotel/es/bcn-montjuic.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=9458101_88196208_0_2_0&highlighted_blocks=9458101_88196208_0_2_0&matching_block_id=9458101_88196208_0_2_0&sr_pri_blocks=9458101_88196208_0_2_0__65600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Este aparthotel de diseño está ubicado a los pies del monte Montjuic, a 10 minutos a pie de la estación de metro Plaza Espanya y de la parada del autobús que lleva al aeropuerto. Cuenta con WiFi gratuita y azotea con terraza solárium y piscina de temporada.

El BCN Montjuic se halla a 5 minutos a pie del centro comercial Las Arenas y a poca distancia a pie del estadio olímpico. El centro de Barcelona queda a 15 minutos en metro o autobús.

Las habitaciones del aparthotel Montjuic son modernas y están equipadas con aire acondicionado y calefacción. Además, disponen de TV de pantalla plana, zona de estar y cocina con microondas y nevera.

Los apartamentos también tienen baño privado, zona de estar con sofá cama y cocina bien equipada con lavadora. Se facilitan toallas y ropa de cama.

El Aparthotel Bcn Montjuic cuenta con sala de TV, recepción 24 horas y mostrador de información turística donde organizar visitas a los lugares de interés de la zona. También se presta un servicio de lavandería."
NH Barcelona Eixample,"8,0","a 1,3 km del centro",,€ 605,https://www.booking.com/hotel/es/nh-barcelonaeixample.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=9076302_93709028_0_2_0&highlighted_blocks=9076302_93709028_0_2_0&matching_block_id=9076302_93709028_0_2_0&sr_pri_blocks=9076302_93709028_0_2_0__60530&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"Este hotel es moderno y ofrece conexión WiFi gratuita y habitaciones amplias con aire acondicionado y TV de pantalla plana vía satélite. El NH Barcelona Eixample se encuentra a 400 metros de la estación de metro de Hospital Clínic, en el barrio del Eixample.

El NH Barcelona Eixample se halla a 15 minutos a pie del Passeig de Gràcia y de la plaza Catalunya, a 2 paradas de metro de la estación de tren de Barcelona Sants y a 3 paradas de la Sagrada Familia de Gaudí.

Las habitaciones del NH Barcelona Eixample presentan una decoración sencilla y funcional con suelo de madera y disponen de minibar, carta de almohadas y baño de mármol con secador de pelo y una selección de artículos de aseo.

El hotel sirve un desayuno buffet con bollería típica, fruta fresca y jamón serrano."
Hotel Villa Emilia,"8,9","a 1,5 km del centro",,€ 727,https://www.booking.com/hotel/es/villa-emilia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=9345001_0_2_0_0&highlighted_blocks=9345001_0_2_0_0&matching_block_id=9345001_0_2_0_0&sr_pri_blocks=9345001_0_2_0_0__72738&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Este hotel presenta un diseño elegante y está ubicado en Barcelona, a 150 metros de la estación de metro Rocafort. Alberga un bar moderno en la azotea y ofrece habitaciones con aire acondicionado, WiFi gratuita y TV de plasma con canales vía satélite.

Las habitaciones del Hotel Villa Emilia están insonorizadas, presentan una decoración moderna y disponen de suelo de parquet. Cada alojamiento tiene minibar y baño privado con secador de pelo.

El restaurante del Hotel Villa Emilia Barcelona sirve platos creativos de la cocina catalana y celebra una barbacoa cada semana. El bistró Villa Emilia organiza actuaciones musicales en directo.

El personal de la recepción 24 horas del hotel puede facilitar información turística sobre la ciudad de Barcelona. La recepción también presta un servicio de alquiler de coches y bicicletas.

El Hotel Villa Emilia se encuentra a solo 10 minutos a pie de la plaza de España, donde se halla el Centro de Convenciones Fira. La estación de Sants queda a 15 minutos a pie."
Acta Splendid,"8,6","a 0,7 km del centro",,€ 778,https://www.booking.com/hotel/es/splendid.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=9054611_138954264_0_2_0&highlighted_blocks=9054611_138954264_0_2_0&matching_block_id=9054611_138954264_0_2_0&sr_pri_blocks=9054611_138954264_0_2_0__77840&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Acta Splendid está situado en el centro de Barcelona, ​​a 5 minutos a pie de la plaza de Cataluña y de Las Ramblas. Dispone de recepción 24 horas y ofrece habitaciones con aire acondicionado, TV vía satélite y conexión WiFi gratuita.

El personal de la recepción del Hotel Splendid, abierta las 24 horas, podrá ayudar a reservar entradas para visitas guiadas, espectáculos en directo y otros eventos. También hay un ordenador en el vestíbulo que los huéspedes pueden utilizar de forma gratuita.

El establecimiento está a 450 metros (unos 7 minutos a pie) de un aparcamiento público y a 15 minutos a pie del Palau de la Música Catalana, un auditorio modernista declarado Patrimonio de la Humanidad por la UNESCO.

Se sirven desayunos sin gluten, bajo petición."
B-Garden BCN,"8,8","a 0,8 km del centro",,€ 891,https://www.booking.com/hotel/es/hostal-martina.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=32619515_160832120_0_1_0&highlighted_blocks=32619515_160832120_0_1_0&matching_block_id=32619515_160832120_0_1_0&sr_pri_blocks=32619515_160832120_0_1_0__89138&from=searchresults#hotelTmpl,2 de 5,"El B-Garden BCN ocupa un edificio de estilo Art Nouveau situado en uno de los mejores lugares de Barcelona para los viajeros. Se encuentra a 10 minutos a pie de los famosos lugares de Barcelona, como el Passeig de Gràcia, la Plaça Catalunya, Las Ramblas y el Arc de Triumf.
 En las inmediaciones hay todo tipo de tiendas, restaurantes y bares.
El B-Garden BCN, ofrece el ambiente de una típica casa española del siglo XX con vidrieras auténticas y techos altos, así como habitaciones con balcón privado. La mayoría tiene baño privado y renovado.

Todas las habitaciones del B-Garden BCN presentan una decoración elegante con suelo de baldosa y una combinación de mobiliario de época y moderno. El establecimiento ofrece smart TV de pantalla plana, WiFi gratuita y un variado desayuno buffet.

El barrio con encanto del Born de Barcelona está a solo 7 minutos a pie del B-Garden BCN. Aquí se encuentra el Palau de la Música Catalana y un auditorio modernista.
La estación de metro de Tetuán está a solo 100 metros y ofrece conexiones con el resto de la ciudad."
Sixtytwo Hotel,"9,2","a 0,8 km del centro",,€ 1.082,https://www.booking.com/hotel/es/sixtytwo-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=18918409_196405570_0_2_0&highlighted_blocks=18918409_196405570_0_2_0&matching_block_id=18918409_196405570_0_2_0&sr_pri_blocks=18918409_196405570_0_2_0__108175&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Este hotel boutique tiene un salón elegante y está ubicado en Barcelona, junto a la estación Passeig de Gràcia. Ofrece habitaciones con WiFi gratuita y TV de pantalla plana.

El Sixtytwo Hotel ocupa un edificio típico del siglo XIX. Las habitaciones son elegantes y disponen de minibar y cafetera Nespresso. Algunas tienen vistas al Paseo de Gracia, mientras que otras tienen vistas al bonito jardín japonés del hotel.

Se sirve un desayuno continental a diario en una cafetería cercana. La recepción está abierta las 24 horas y proporciona servicio de alquiler de coches.

Este hotel boutique tiene 45 habitaciones amplias y elegantes. Se encuentra en el famoso Paseo de Gracia barcelonés, cerca de la avenida Diagonal, la mejor zona comercial de la ciudad, que cuenta con una gran variedad de restaurantes y bares de tapas.

El Hotel Sixtytwo se halla frente a la Casa Batlló de Gaudí y a solo 3 minutos a pie de La Pedrera. La plaza de Cataluña queda a solo 10 minutos a pie. La cercana estación Passeig de Gràcia ofrece servicios de metro y trenes directos al aeropuerto."
Catalonia Catedral,"9,1",a 450 m del centro,,€ 939,https://www.booking.com/hotel/es/catalonia-catedral.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=18950005_194582652_0_2_0&highlighted_blocks=18950005_194582652_0_2_0&matching_block_id=18950005_194582652_0_2_0&sr_pri_blocks=18950005_194582652_0_2_0__93900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Catalonia Catedral se encuentra en un edificio modernista tradicional, a solo 100 metros de la catedral de Barcelona. Ofrece smartphones de uso gratuito, WiFi gratuita, una piscina de temporada en la azotea y una terraza y jardín de estilo japonés.

El alojamiento Catedral ofrece habitaciones elegantes con una decoración contemporánea. Incluyen TV de pantalla plana, aire acondicionado, minibar y cafetera Nespresso. Los huéspedes tienen a su disposición un smartphone de forma gratuita durante su estancia.

El restaurante Ascent del hotel, del grupo Eboca, sirve cocina mediterránea y ofrece vistas a la galería de arte Palacio Pignatelli, que se encuentra cerca. También hay un bar en el vestíbulo del hotel, donde los huéspedes pueden utilizar los ordenadores con conexión a internet e impresoras de forma gratuita.

El Catalonia Catedral está a unos 10 minutos a pie de lugares de interés como Las Ramblas y la plaza de Cataluña. El puerto viejo y el puerto deportivo de Barcelona están a menos de 1 km. La estación de metro Jaume I está a 5 minutos a pie.

Todas las habitaciones del hotel tienen Smart TV con Chromecast."
Suites Avenue,"8,9",a 1 km del centro,,€ 1.010,https://www.booking.com/hotel/es/suites-avenue.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=2396703_0_2_0_0&highlighted_blocks=2396703_0_2_0_0&matching_block_id=2396703_0_2_0_0&sr_pri_blocks=2396703_0_2_0_0__101024&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"El Suites Avenue está en un llamativo edificio contemporáneo del paseo de Gràcia, frente a La Pedrera de Gaudí. Ofrece alojamiento elegante, piscina al aire libre, gimnasio y sauna.

Los apartamentos del Avenue presentan una decoración sencilla y elegante con suelo de parqué y sofás de cuero. Todos tienen conexión Wi-Fi gratuita y cocina grande con horno, nevera y lavavajillas.

El establecimiento dispone de un servicio de conserjería, donde podrá organizar excursiones, reservar tratamientos de belleza y solicitar un servicio de guardería.

Los apartamentos se encuentran a 5 minutos a pie de una selección de tiendas de lujo y cerca de una variedad de cafeterías y restaurantes.

Los apartamentos del Suites se hallan a 5 minutos a pie de la Casa Batlló y a 2 minutos a pie de la estación de metro de Diagonal. La plaza de Catalunya y Las Ramblas se sitúan a poco más de 1 km."
Exe Plaza Catalunya,"8,3",a 200 m del centro,,€ 649,https://www.booking.com/hotel/es/exe-plaza-catalunya.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=391689102_122487241_2_2_0&highlighted_blocks=391689102_122487241_2_2_0&matching_block_id=391689102_122487241_2_2_0&sr_pri_blocks=391689102_122487241_2_2_0__64940&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4 de 5,"Exe Plaza Catalunya es un alojamiento con una buena ubicación en el centro de Barcelona que ofrece habitaciones con aire acondicionado, terraza y wifi gratis. Este hotel de 4 estrellas ofrece servicio de conserjería y mostrador de información turística. Este alojamiento libre de humo se encuentra a 2,7 km de Platja de Sant Miquel.

En el hotel, todas las habitaciones cuentan con escritorio. Todas las unidades incluyen caja fuerte.

En el alojamiento se puede disfrutar de un desayuno buffet, continental o sin gluten.

El personal de recepción habla catalán, inglés, español y francés, y está dispuesto a ayudar en cualquier momento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Mercado de la Boquería y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
Laramond Barcelona Rooms,"8,9","a 4,7 km del centro",,€ 485,https://www.booking.com/hotel/es/laramond-barcelona-rooms.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=158670902_341544713_2_0_0&highlighted_blocks=158670902_341544713_2_0_0&matching_block_id=158670902_341544713_2_0_0&sr_pri_blocks=158670902_341544713_2_0_0__48482&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Laramond Barcelona Rooms ofrece habitaciones con aire acondicionado en Barcelona, a 3,7 km de la Sagrada Familia. Se encuentra a unos 4,2 km del parque Güell y a 5 km de La Pedrera. El establecimiento ofrece habitaciones familiares.

Las habitaciones incluyen armario. Todas las habitaciones del Laramond Barcelona Rooms tienen escritorio, TV de pantalla plana y baño privado.

El paseo de Gracia se encuentra a 5 km del alojamiento, mientras que la Casa Batlló está a 6 km. El aeropuerto más cercano es el de Barcelona-El Prat, ubicado a 20 km del Laramond Barcelona Rooms."
BCN Urbaness Hotels Bonavista,"8,1","a 1,5 km del centro",,€ 486,https://www.booking.com/hotel/es/bcnurbanbonavista.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=9339502_341945128_0_2_0&highlighted_blocks=9339502_341945128_0_2_0&matching_block_id=9339502_341945128_0_2_0&sr_pri_blocks=9339502_341945128_0_2_0__48590&from=searchresults#hotelTmpl,2 de 5,"El BCN Urbaness Hotels Bonavista alberga una hamburguesería (consultar horarios) y una terraza, y se encuentra en Barcelona, a 400 metros de La Pedrera y a menos de 1 km de la Casa Batlló. Hay una recepción 24 horas, mostrador de información turística y WiFi gratuita en todas las instalaciones. El hostal tiene habitaciones familiares.

Todas las habitaciones tienen baño privado. Algunas cuentan con balcón y otras ofrecen vistas a la ciudad. 

El hostal queda cerca de lugares de interés como el Passeig de Gràcia, la Sagrada Familia y el Teatro Tivoli. El aeropuerto más cercano es el de Barcelona El Prat, ubicado a 13 km del BCN Urbaness Hotels Bonavista."
Apartaments Aragó565,"8,0","a 2,6 km del centro",,€ 537,https://www.booking.com/hotel/es/apartaments-arago565.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=9366702_88194035_2_0_0&highlighted_blocks=9366702_88194035_2_0_0&matching_block_id=9366702_88194035_2_0_0&sr_pri_blocks=9366702_88194035_2_0_0__53660&from=searchresults#hotelTmpl,3 de 5,"Estos nuevos apartamentos se encuentran en el elegante barrio del Eixample, en el centro de Barcelona, ​​y están rodeados de tiendas, restaurantes y bares.

El Suites Aragó 565 es ideal para familias y grupos de amigos y ofrece conexiones con todas las atracciones principales de la ciudad mediante la red de metro. La imponente catedral de la Sagrada Familia se encuentra a solo 1,5 km.

Los apartamentos son exteriores, están insonorizados y constan de aire acondicionado. Algunos cuentan con terrazas."
Allegro Barcelona,"8,8","a 1,3 km del centro",,€ 608,https://www.booking.com/hotel/es/allegrobarcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=18997214_88405871_2_2_0&highlighted_blocks=18997214_88405871_2_2_0&matching_block_id=18997214_88405871_2_2_0&sr_pri_blocks=18997214_88405871_2_2_0__60830&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Allegro Barcelona es un hotel de diseño futurista situado a 100 metros de la estación de metro Diagonal de Barcelona. Ofrece habitaciones elegantes con wifi gratuita, radio digital y TV LCD con canales vía satélite.

Las habitaciones del Allegro Barcelona presentan una decoración elegante en blanco con toques de color. Las habitaciones tienen aire acondicionado y caja fuerte electrónica. El baño incluye secador de pelo y artículos de aseo.

El Allegro Barcelona sirve desayuno buffet continental hasta las 10:30 de cada mañana. En la rambla de Cataluña​, a 5 minutos a pie, hay numerosos bares de tapas y cafeterías.

Los huéspedes pueden disfrutar de wifi portátil de forma gratuita.

Los famosos edificios de Gaudí y las tiendas de diseño del paseo de Gracia se encuentran a solo 500 metros, mientras que la plaza de Cataluña queda a 15 minutos a pie. El personal de recepción, abierta las 24 horas, puede proporcionar información sobre Barcelona, recomendar excursiones y organizar traslados al aeropuerto."
Ola Living MACBA,"7,8","a 0,7 km del centro",,€ 755,https://www.booking.com/hotel/es/dailyflats-raval.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=110854802_88508327_2_0_0&highlighted_blocks=110854802_88508327_2_0_0&matching_block_id=110854802_88508327_2_0_0&sr_pri_blocks=110854802_88508327_2_0_0__75548&from=searchresults#hotelTmpl,3 de 5,"El Ola Living MACBA, situado en el céntrico barrio barcelonés del Raval, a solo 300 metros de la estación de metro Universitat, ofrece alojamiento moderno con conexión Wi-Fi gratuita y balcón. Plaza Catalunya está a 8 minutos a pie.

Estos apartamentos cuentan con paredes de ladrillo y algunos disponen de techos abovedados o vigas de madera a la vista. Incluyen zona de cocina equipada con lavavajillas, horno y cafetera. Las zonas de estar ofrecen TV de pantalla plana con canales por cable, reproductor de DVD y sofá.

En las calles de los alrededores hay bares, restaurantes y supermercados.

El alojamiento se encuentra a 5 minutos a pie de Sant Antoni y a 2,5 km de la playa de la Barceloneta. El Ola Living MACBA está a 10 minutos en metro de la Sagrada Familia y a 15 km del aeropuerto de Barcelona."
Blanc Guest House,"8,7","a 1,9 km del centro",,€ 471,https://www.booking.com/hotel/es/blanc-guest-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=9693005_88494245_2_1_0&highlighted_blocks=9693005_88494245_2_1_0&matching_block_id=9693005_88494245_2_1_0&sr_pri_blocks=9693005_88494245_2_1_0__47081&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3 de 5,"El Blanc Guest House se encuentra a 8 minutos a pie del conocido ​​Passeig de Gràcia de Barcelona y dispone de una bonita terraza y habitaciones elegantes con conexión Wi-Fi gratuita y TV de pantalla plana.

Las habitaciones del Blanc Guest House están decoradas en color blanco y tienen suelo de parqué y muebles blancos. Además, incluyen aire acondicionado, calefacción y ventilador. Algunas tienen baño privado.

El personal de la recepción ofrece información turística sobre Barcelona y un servicio de alquiler de coches.

El Blanc está situado a 8 minutos a pie de la estación de metro de Diagonal, bien comunicada con el resto de la ciudad. La Plaza Catalunya está a 2 paradas en metro."
Casa Abamita,"8,5","a 0,6 km del centro",,€ 1.076,https://www.booking.com/hotel/es/mayerling-abamita-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4At-Dzq0GwAIB0gIkN2M2YmFkMWItNjcxNi00YjI1LTgyMGEtYWFlMWZhOWQzYWU22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=007b46013d1e00b0&srepoch=1706263091&all_sr_blocks=158998603_326128883_0_0_0&highlighted_blocks=158998603_326128883_0_0_0&matching_block_id=158998603_326128883_0_0_0&sr_pri_blocks=158998603_326128883_0_0_0__107558&from=searchresults#hotelTmpl,2 de 5,"Los Apartamentos Mayerling Abamita se encuentran en Barcelona y ofrecen alojamiento con aire acondicionado. El establecimiento está a 600 metros de la plaza Plaça Catalunya. Hay WiFi gratuita en todo el recinto.

El alojamiento dispone de estudios y habitaciones. Los estudios incluyen zona de cocina con vitrocerámica. Las habitaciones y los estudios están equipados con TV de pantalla plana, microondas y nevera. Hay baño privado con secador de pelo en todos los alojamientos. Se proporcionan toallas y ropa de cama.

Los Apartamentos Mayerling Abamita se encuentran a 600 metros de la avenida Portal de l'Angel, a 700 metros de la Seu, la catedral de Barcelona, y a 13 km del aeropuerto de Barcelona-El Prat, el más cercano."
