Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
Room Mate Gerard,"a 0,7 km del centro","Eixample, Barcelona",€ 852,"8,8",4 de 5,2.785 comentarios,https://www.booking.com/hotel/es/room-mate-gerard.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=224211803_339623744_0_2_0&highlighted_blocks=224211803_339623744_0_2_0&matching_block_id=224211803_339623744_0_2_0&sr_pri_blocks=224211803_339623744_0_2_0__85244&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Room Mate Gerard en Barcelona ofrece alojamiento con piscina exterior de temporada y centro de fitness.

Cuenta con terraza. Su ubicación, en el distrito del Eixample, hace que esté cerca de atracciones como el Teatro Tívoli y a 700 metros de la calle Portal de l'Angel.

Todas las habitaciones del hotel ofrecen una decoración sencilla pero elegante. Están equipadas con armario, TV de pantalla plana y aire acondicionado. Algunas habitaciones incluyen balcón. Todos los alojamientos tienen baño privado con ducha y artículos de aseo gratuitos.

Se sirve un desayuno buffet a diario.

El personal de la recepción 24 horas habla inglés y español y puede ofrecer información durante la estancia. Otras instalaciones incluyen WiFi portátil.

La Plaza de Cataluña está a 9 minutos a pie del alojamiento. A 13 km se halla el aeropuerto de Barcelona-El Prat."
Sonder Casa Luz,a 450 m del centro,"Eixample, Barcelona",€ 690,"8,4",4 de 5,2.669 comentarios,https://www.booking.com/hotel/es/casa-luz-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=596194813_328913233_2_2_0&highlighted_blocks=596194813_328913233_2_2_0&matching_block_id=596194813_328913233_2_2_0&sr_pri_blocks=596194813_328913233_2_2_0__68960&nad_id=1511768f-ab69-4c7f-af4c-caaf6051c926_1&nad_cpc=0.9&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6IlB5UlVqV1o1YjJKVy9iU0pEa0U0TGh3SkJvWWYvTlNGL2JGN0owckZKaER1VGZyTExTNXk0N1gwUjdlbGFqNytMOXl0RStBdU9TK3psNGgzcXl2Y01jVnQvbFZRVXZ6dFRTVndxbkpHSnVEZ0p5R2Y0cHVKb2tzSE1hd1FDR21nU09kaFJpQU9SUDRJWGxKR3E1eUN2S2RWKzIwakJuSnBzeHVuc2dJY2hBY25obkluZlFQOWEzQnhZcmt4RWRGNUJkajhaSVBWTFFYckRmZDF6eTczMEZVNS82SlA5elRtL0tDeCtKcEd5SmN2QUlOV0RGVm9tN2ZDcWZ0RnZKcGphRXowaVJTblJLMEs2MEI0TWM5ZWdMM3pTdExlbVIrNzl5YlBoN3pxQVYxTEVQQjRzdjJxRkFmbFZXaVJJVDIzMU5XY1lkOUJNd05rVEx5YXFBM0pRWWdyRzI3eGVadGV1azIwWDcweWNvUEJLYUhYTzE0Vk1QWEhySDlSWHRCSFlGU2JUSXlVaVBqWUwrTUZtcTNrOFlsY0lkeXdhMXpYdTd3VU95eFo5bitSWnkzd2lkbWMrWUNoUSt1Zk5JajBmRlNyN1JrRURJSXk0ekd4ZjNuVUpMc0o4NG9KaXIxby9SZ1l0bWNwR3lJOEs4U2FhZnc5eHI1bVppUm1OME8yWXhrRTd4OW1BWU9IdzhLWlRFemhYanZkMHE3eDNIWnNhODIyclpqOUFZYmMvZmZhVU1paUhJeGRNb0JpZ01aZVovSG9LeiswZ1pIcDlJanROTEJFQWs1VWJ1MXNvUDgvNnR6SkQ5QmFHQStGdjdIQ05nN0Q2aE1sV3FEeWV6S29FN0VCczg1bnh5U0QwRnd2NjZwSEdtN3FWNzF1TEhJNkJBZWJDbjdQVG5ZY21WNHBLYkhRNm5nWjVMN2h4MlAyaDFjbkFHU0l6Q1c2eXZpcG0ycjRKdDQ1M0xnRllETzdSNHJ1b3cyNlIvaUtUa2hObitBRzdwZ2RpV3V6bURNeVZjVnd4MnpZNHBVVTVVdnFGVDJ5cHlYdFlnbG0yQzFEYkU2c3VOYlRxakg1WndWZVJ3RmIzQS9qR2s1aWM1dlRtNWlQWXlFVDl0N0NoSnBPSHV5L05ZTlc2NDYzc3NmSWdUVVFxUEdvRU9OUEY4NTNRVUUyRG8veEZKU01ORm4zbnpvREtCTGxmdDdlTG1FWG1QT013eC8yQVJveGN2T1h3Q2o1bzRXZTBWZWdkQ2xrQld2OElzcytRWDcxaVhoYmsxY09weFkvVGtkV2ZFR3l1VkFEeEJqSWF5b0hqcGl1dE9EWkxVdjEvS3AyY3MxUklmVkgvbFZueFV1K1BiNWVxRzlwYXpKMWQxZnNMVHRWWEUxaUpONFVZSWJzQ1JwV0VWSlJRNngyTERRSUVDUTNQakhRcVFIWTVLS1JQYXMvd2NHZU8rNGplTHNQQURXRzlYQlc4eGFRNGlNaUFObDRWenB6U1BlaUlkNVlidmNTcVd5eFQ5a0RlWTBPbTlrQUwzRUVReWQxeEovS3pSdncyQVhZbG9XcWtsald5YkZ6VTR2Q01XV0RuUHR5d1JycVltU2t2ek14WXZ3dlFBNXZjZzd2RmdpZEVldEwvb2xFRUhRVmEvckhQd2h4RFUvZmFEVTlWYlpqQ0Fsd0NYRnZpWGVwNFBKNm9lL0hrLytNV2VIRHE5cENrUzB5dkV1NmJJZFZzdDByZVpGRlF3S0hwc2RaMXNteitPQks2TnVGQUNkcDRhUDRsYzRialdwQW52VHBvT05SK3JjbHp5MXQzZWVyUndLblFuMHJTNWw5Y0pmdE12Tkxld29zS2JwZ1ZTOFZSSllLZ3cyelBrVzVqNG1SVStTZWt6R25aR3U4NUtjcXlGZFFCdmtTWGZzck9KMGdsNHl2M3k4Y016K0FSdXNLUnh3MW5kOFN5QWp5WU9reUhWSFZmQ2RPcHBPQXgzTTNIbUNMclNjYWI2bGJHYlREN3BzZkdUVmtiNnZ0SDFZcjdxM0o2cTJvRkJpSUZjN09RT2FDOUoxb0VqRXBHcVdqdGJlRldWYmpvZzl4cGhKTDNMcjF6TnY0eDhrbFpwWklTcit3VkF1OUlIUXkxcHkwN3ZrQ0p4NmtwendMaW9scW00Wis0WFF1OTJRWVQyUS9JcnhIUTJXbXJ3K0FRZEhUQW03MzRPdy90cEVBdTUvNUpDeWl5RlpkMWlQMjhWdkYxVDJRWHJqVmJjOFpUeFREbTJQRVY4OGdBRUJvdEVCNE8vY0s5M1p0aGk5ZndNRmpTRVJ4OGtCN1UzMXB2dTdtQVhuRkRnYmFocjhhZWRnNSs1bHZEZk9DQ2dFTjR4a0NKWWpsNmp4ZU5ZQUczUVA2WTJSaUZ6OEhZSWRqOUVQb1ZiMkZFb2JIVkloaE9hQ2h6TjZiTUUrcnR3NnBzTFphaG96cGZiNjJVMlYvZ2VIYy94MmVHM3pDbDYxdXZrdDlLcStVSkVIYkJRRTlrMC95d3NVemxOSmR3dGtmTE1lbHpMMlFhdEw5TlRhNksxaWVlMFRYam1lcXR4Tm1FYzRibmJDbGtvTkhzaGkyZEFXTm9BWjZzUkEzWFFaNXduaXRJWE1PUUxPQW92bno5aExBc0dBWW9ZbUc5bkpWMjdVQ3BpQ0RzNUxDUlZwc2hxbVVka1JORVpRdTg4eW8xL08wZmRLam5BUUZpQ0tTbUZHVHF4aW9XeVVHbjNKZ2VRZXg4MlZoQXRmUTdvNGtRM0V6MzAvMDVBNzUrcWVWTUs5eGFoYXZCZjRNZlh4Z1hKbXJRbWxaSTc3c1Vld040VjI1Uy85QlhVNTNFeFZnaisxOHJxMFMydXVHNDExa3VUTXV1cnRVWldUTTNsU0tSM2l1VC9Fc3labzF4RzI3QXM2SitqekwzaUZBd2ZmNFA3eXVmRTJiY2dlc3ovaUVzbGw0WUlLOWFRWW1jQ1ZSY3dvZ3U1Q0RibVdZeE5HWkJMYmdXbW5lNE04TFBjQ2syR2NaT0xHV284QUJGSVVWY2FIOWd0SVBObkVXcEpzeDNjSTZCTTlJeXpIK0VTQjJmc0FXbGtPVzRZN1pjQTU4REs4U2tzUk5DWmpCN2tZelhMcFFJb0hKN0hidll1THcyQTAxc3ExVHhVUVlQblFPSER3UE5tWXF2QzllL3RyTXEyMU95RFczaWxzczhkTFd1RlI0Sk1QOUJ4VUlEdVJXTTdmM1VaOFZWbzc2NXlzbEI5U1RUQUlUVTBIeU9KaWZrTUY1WnRmbiJ9&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Sonder Casa Luz se encuentra en Barcelona y ofrece terraza, desayuno y servicio de limpieza gratuito. Los huéspedes podrán visitar el cercano museo de arte contemporáneo MACBA, el mercado de La Boquería y la Rambla del Raval.

El establecimiento alberga un restaurante.

Entre los sitios de interés cercanos al hotel están el paseo de Gracia, la Casa Batlló y la plaza de Cataluña. El aeropuerto de El Prat, situado a 14 km del Sonder l Casa Luz, es el más cercano."
Wilson Boutique Hotel,"a 1,8 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 419,"8,5",4 de 5,2.127 comentarios,https://www.booking.com/hotel/es/wilson.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=9046002_88492580_0_2_0&highlighted_blocks=9046002_88492580_0_2_0&matching_block_id=9046002_88492580_0_2_0&sr_pri_blocks=9046002_88492580_0_2_0__41882&from=searchresults#hotelTmpl,"El Wilson Boutique Hotel está situado en la avenida Diagonal de Barcelona, a 12 minutos a pie de La Pedrera, en el Paseo de Gracia. El establecimiento presenta una decoración elegante y ofrece WiFi gratuita y una terraza en la azotea con vistas impresionantes a la ciudad.

El Wilson Boutique Hotel dispone de habitaciones insonorizadas con un diseño elegante y contemporáneo. Todas ellas son luminosas y cuentan con ventanas grandes, TV de pantalla plana y aire acondicionado.

El hotel está a poca distancia a pie de la plaza de Cataluña, donde hay una gran variedad de tiendas y restaurantes.

El Wilson Boutique cuenta con excelentes conexiones de transporte público. Muchos autobuses, incluyendo el autobús turístico, paran frente al hotel.

En el vestíbulo hay un ordenador y una impresora de uso gratuito. El mostrador de información turística proporciona información sobre los lugares de interés de Barcelona, ​​como la Casa Batlló de Gaudí, situada a unos 20 minutos a pie del Wilson. La estación de metro Diagonal se halla a 750 metros."
"Hotel Granados 83, a Member of Design Hotels","a 1,2 km del centro","Eixample, Barcelona",€ 592,"8,5",4 de 5,1.575 comentarios,https://www.booking.com/hotel/es/granados-83.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=9242501_120386905_0_2_0&highlighted_blocks=9242501_120386905_0_2_0&matching_block_id=9242501_120386905_0_2_0&sr_pri_blocks=9242501_120386905_0_2_0__59170&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Granados 83, situado a 250 metros de la estación de metro Diagonal de Barcelona, alberga un gimnasio pequeño, una terraza en la azotea equipada con una piscina pequeña y un bar de cócteles. Las habitaciones presentan un diseño de estilo zen y cuentan con TV LCD.

Este hotel de diseño tiene una impresionante fachada de vidrio y piedra y combina detalles neoclásicos con elementos naturales e industriales. Además, se ha convertido en un icono de la ciudad y tiene el estatus de monumento protegido. Los interiores del hotel reflejan un estilo art déco excelente.

Las habitaciones del Granados 83 presentan una decoración elegante con elementos de madera, piel y vidrio. Disponen de minibar, albornoz y zapatillas.

A unos 5 minutos a pie del alojamiento, en la Rambla de Cataluña, se pueden encontrar numerosos bares de tapas.

El alojamiento queda a 400 metros del paseo de Gracia, donde se pueden visitar los famosos edificios La Pedrera y Casa Batlló de Gaudí.

El hotel cuenta con recepción 24 horas y wifi gratuita en todas las zonas. También se facilita aparcamiento por un suplemento."
Hotel Derby,"a 2,4 km del centro","Les Corts, Barcelona",€ 396,"8,3",4 de 5,2.170 comentarios,https://www.booking.com/hotel/es/derby.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=9004002_0_2_0_0&highlighted_blocks=9004002_0_2_0_0&matching_block_id=9004002_0_2_0_0&sr_pri_blocks=9004002_0_2_0_0__39636&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Derby está situado a 300 metros del centro comercial L'Illa Diagonal y a 20 minutos a pie del estadio Camp Nou del FC Barcelona. Todas las habitaciones disponen de aire acondicionado, TV de pantalla plana vía satélite y conexión gratuita a internet.

El elegante Derby Hotel tiene una impresionante colección de arte catalán, incluidas obras de Miró y Tàpies. Las habitaciones presentan un diseño funcional y suelo de parquet. Todas incluyen caja fuerte y minibar.

El Hotel Derby alberga la pizzería italiana Santa Napoli y la coctelería Lima Bruja, de estilo peruano.

Los huéspedes pueden acceder al gimnasio y la piscina del Gran Derby Hotel, situado a solo 10 metros. La estación de metro Hospital Clínic está a 800 metros, mientras que la Feria de Muestras de la Plaza de España se encuentra a 20 minutos a pie."
NH Sants Barcelona,"a 2,7 km del centro","Les Corts, Barcelona",€ 513,"8,5",4 de 5,3.061 comentarios,https://www.booking.com/hotel/es/nh-sants-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=9076202_93709023_0_2_0&highlighted_blocks=9076202_93709023_0_2_0&matching_block_id=9076202_93709023_0_2_0&sr_pri_blocks=9076202_93709023_0_2_0__51272&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El NH Sants Barcelona está situado a 400 metros de la estación de Sants de Barcelona y ofrece habitaciones modernas con aire acondicionado, WiFi gratuita, TV de pantalla plana y baño privado.

El hotel tiene un restaurante que sirve cocina mediterránea fresca. Hay un bar cafetería de ambiente relajado. Los huéspedes también pueden disfrutar de un desayuno saludable. El restaurante permanece cerrado durante los meses de verano.

El NH Sants de Barcelona se encuentra en una zona tranquila de Les Corts, el distrito financiero de Barcelona, a menos de 15 minutos en metro del centro de Barcelona. Está a 300 metros de la estación de metro de Plaça del Centre, que conecta con el estadio del FC Barcelona."
"Hotel Balmes, a member of Preferred Hotels & Resorts",a 1 km del centro,"Eixample, Barcelona",€ 549,"8,4",4 de 5,3.414 comentarios,https://www.booking.com/hotel/es/balmesderby.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=9003918_118524835_0_2_0&highlighted_blocks=9003918_118524835_0_2_0&matching_block_id=9003918_118524835_0_2_0&sr_pri_blocks=9003918_118524835_0_2_0__54920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Balmes se encuentra en el centro de Barcelona, ​​a 5 minutos a pie del famoso Paseo de Gracia. Ofrece piscina, centro de fitness y habitaciones modernas con TV vía satélite.

Las habitaciones del Hotel Balmes tienen una decoración sencilla y elegante y cuentan con suelo de parqué y aire acondicionado. Todas disponen de baño privado, TV de pantalla plana y wifi gratuita.

El bar B, al igual que el resto del alojamiento, está decorado con obras de arte africano.

La recepción está abierta las 24 horas y se ofrecen servicios de venta de entradas para visitas guiadas, espectáculos en directo y otros eventos. En el vestíbulo hay un ordenador de uso gratuito.

Este alojamiento está situado a menos de 10 minutos a pie de la Casa Batlló y La Pedrera de Gaudí. Las Ramblas y el encantador Barrio Gótico de Barcelona se hallan a unos 15 minutos a pie."
Pol & Grace Hotel,"a 2,5 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 426,"8,4",4 de 5,2.519 comentarios,https://www.booking.com/hotel/es/guillermo-tell.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=9235702_91908354_0_2_0&highlighted_blocks=9235702_91908354_0_2_0&matching_block_id=9235702_91908354_0_2_0&sr_pri_blocks=9235702_91908354_0_2_0__42589&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Pol & Grace Hotel se encuentra a solo 100 metros de las estaciones de tren de Plaça Molina y Sant Gervasi de Barcelona. El establecimiento ofrece habitaciones amplias con aire acondicionado, TV de pantalla plana vía satélite y WiFi gratuita.

Este hotel moderno cuenta con biblioteca, zona de trabajo de uso gratuito y zona de exposición de obras de artistas locales. Además, hay servicio gratuito de café y té desde media mañana a disposición de los huéspedes.

Todas las habitaciones del Pol & Grace Hotel están insonorizadas y presentan una decoración funcional y moderna. Incluyen nevera pequeña, caja fuerte gratuita y regalo de bienvenida. Los baños están totalmente equipados con artículos de aseo.

El establecimiento sirve un desayuno buffet variado todas las mañanas. Además, el hotel cuenta con servicio de habitaciones. También dispone de recepción abierta las 24 horas con servicio de alquiler de coches, mostrador de información turística y aparcamiento privado.

La estación de metro de Fontana queda a 600 metros y ofrece conexiones directas con la plaza de Cataluña, las Ramblas y el parque Güell. Además, el establecimiento está a unos 2 minutos a pie del famoso barrio de Gracia, donde se pueden encontrar numerosas tiendas, restaurantes y bares."
Hotel Paxton Barcelona,"a 2,9 km del centro","Sant Martí, Barcelona",€ 615,"8,7",4 de 5,5.235 comentarios,https://www.booking.com/hotel/es/paxton-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=621286106_369373351_2_2_0&highlighted_blocks=621286106_369373351_2_2_0&matching_block_id=621286106_369373351_2_2_0&sr_pri_blocks=621286106_369373351_2_2_0__61520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Paxton Barcelona se encuentra en Barcelona, a 12 min a pie de Platja del Bogatell, y ofrece alojamiento con piscina de temporada al aire libre, parking privado, centro de fitness y salón de uso común. Este alojamiento ofrece restaurante, servicio de habitaciones y recepción 24 horas, además de wifi gratis en todo el alojamiento. Algunas habitaciones del alojamiento incluyen una terraza con vistas a la ciudad.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Hotel Paxton Barcelona, cada habitación está equipada con ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet.

Cerca del alojamiento hay puntos de interés como Playa de la Mar Bella, Platja de la Nova Icària y Port Olimpic. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento."
Acta CITY47,"a 2,4 km del centro","Sants-Montjuïc, Barcelona",€ 517,"8,5",4 de 5,1.331 comentarios,https://www.booking.com/hotel/es/citypark.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtCA-q0GwAIB0gIkOTg3NjllNDQtZDhjYy00OWRmLWE2MWItZjJlZjcwN2M2YmEz2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-09&checkout=2024-02-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6fe37f300cde00a7&srepoch=1706983525&all_sr_blocks=9004515_138954531_0_2_0&highlighted_blocks=9004515_138954531_0_2_0&matching_block_id=9004515_138954531_0_2_0&sr_pri_blocks=9004515_138954531_0_2_0__51660&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Acta CITY47 está situado en Barcelona, a 5 minutos a pie de la estación de tren de Sants y a 15 minutos del centro de exposiciones Fira. Tiene recepción 24 horas y habitaciones con aire acondicionado y WiFi gratuita.

Las habitaciones del Acta CITY47 presentan una decoración sencilla y moderna y disponen de baño privado, TV, escritorio y caja fuerte de uso gratuito. Los huéspedes pueden utilizar de forma gratuita la sala de planchado, abierta las 24 horas.

El moderno restaurante del hotel, el Nass City, sirve comida internacional y un desayuno sin gluten disponible bajo petición previa. También hay un bar donde se puede tomar un aperitivo o una bebida.

El Acta CITY47 está a 20 minutos a pie del estadio Camp Nou del FC Barcelona. La estación de metro de Sants enlaza con el centro de Barcelona en 15 minutos."
